CSA,CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,NPOPCHG_2010,NPOPCHG_2011,NATURALINC2010,NATURALINC2011,BIRTHS2010,BIRTHS2011,DEATHS2010,DEATHS2011,NETMIG2010,NETMIG2011,INTERNATIONALMIG2010,INTERNATIONALMIG2011,DOMESTICMIG2010,DOMESTICMIG2011,RESIDUAL2010,RESIDUAL2011
268,45640,,,"Thomasville-Lexington, NC",Micropolitan Statistical Area,162878,162878,162873,162697,-5,-176,58,240,429,1766,371,1526,-58,-413,35,130,-93,-543,-5,-3
268,45640,,37057,"Davidson County, NC",County or equivalent,162878,162878,162873,162697,-5,-176,58,240,429,1766,371,1526,-58,-413,35,130,-93,-543,-5,-3
268,49180,,,"Winston-Salem, NC",Metropolitan Statistical Area,477717,477717,478476,482025,759,3549,410,1917,1437,5920,1027,4003,365,1650,272,970,93,680,-16,-18
268,49180,,37059,"Davie County, NC",County or equivalent,41240,41240,41331,41552,91,221,3,88,92,414,89,326,89,137,6,23,83,114,-1,-4
268,49180,,37067,"Forsyth County, NC",County or equivalent,350670,350670,351383,354952,713,3569,437,1858,1143,4680,706,2822,287,1722,253,904,34,818,-11,-11
268,49180,,37169,"Stokes County, NC",County or equivalent,47401,47401,47364,47242,-37,-122,-26,-54,105,422,131,476,-9,-67,4,17,-13,-84,-2,-1
268,49180,,37197,"Yadkin County, NC",County or equivalent,38406,38406,38398,38279,-8,-119,-4,25,97,404,101,379,-2,-142,9,26,-11,-168,-2,-2
273,,,,"Greenville-Spartanburg-Anderson, SC",Combined Statistical Area,1266995,1266995,1269760,1281394,2765,11634,1479,5867,4371,17559,2892,11692,1305,5788,569,1838,736,3950,-19,-21
273,11340,,,"Anderson, SC",Metropolitan Statistical Area,187126,187122,187282,188488,160,1206,72,361,561,2246,489,1885,96,845,42,140,54,705,-8,0
273,11340,,45007,"Anderson County, SC",County or equivalent,187126,187122,187282,188488,160,1206,72,361,561,2246,489,1885,96,845,42,140,54,705,-8,0
273,23500,,,"Gaffney, SC",Micropolitan Statistical Area,55342,55342,55416,55540,74,124,48,118,169,688,121,570,27,10,4,16,23,-6,-1,-4
273,23500,,45021,"Cherokee County, SC",County or equivalent,55342,55342,55416,55540,74,124,48,118,169,688,121,570,27,10,4,16,23,-6,-1,-4
273,24860,,,"Greenville-Mauldin-Easley, SC",Metropolitan Statistical Area,636986,636988,638968,647401,1980,8433,1065,4246,2400,9631,1335,5385,913,4184,393,1317,520,2867,2,3
273,24860,,45045,"Greenville County, SC",County or equivalent,451225,451222,453263,461299,2041,8036,1025,4053,1914,7654,889,3601,1012,3971,315,1041,697,2930,4,12
273,24860,,45059,"Laurens County, SC",County or equivalent,66537,66540,66523,66528,-17,5,19,77,204,840,185,763,-35,-71,20,64,-55,-135,-1,-1
273,24860,,45077,"Pickens County, SC",County or equivalent,119224,119226,119182,119574,-44,392,21,116,282,1137,261,1021,-64,284,58,212,-122,72,-1,-8
273,42860,,,"Seneca, SC",Micropolitan Statistical Area,74273,74275,74404,74418,129,14,1,-10,202,805,201,815,131,30,16,55,115,-25,-3,-6
273,42860,,45073,"Oconee County, SC",County or equivalent,74273,74275,74404,74418,129,14,1,-10,202,805,201,815,131,30,16,55,115,-25,-3,-6
273,43900,,,"Spartanburg, SC",Metropolitan Statistical Area,284307,284307,284792,286868,485,2076,292,1185,955,3845,663,2660,202,905,113,306,89,599,-9,-14
273,43900,,45083,"Spartanburg County, SC",County or equivalent,284307,284307,284792,286868,485,2076,292,1185,955,3845,663,2660,202,905,113,306,89,599,-9,-14
273,46420,,,"Union, SC",Micropolitan Statistical Area,28961,28961,28898,28679,-63,-219,1,-33,84,344,83,377,-64,-186,1,4,-65,-190,0,0
273,46420,,45087,"Union County, SC",County or equivalent,28961,28961,28898,28679,-63,-219,1,-33,84,344,83,377,-64,-186,1,4,-65,-190,0,0
274,,,,"Gulfport-Biloxi-Pascagoula, MS",Combined Statistical Area,411066,411066,412094,416301,1028,4207,411,1965,1307,5500,896,3535,616,2230,281,676,335,1554,1,12
274,25060,,,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,248820,248820,249756,253511,936,3755,288,1340,812,3419,524,2079,644,2393,191,414,453,1979,4,22
274,25060,,28045,"Hancock County, MS",County or equivalent,43929,43929,44020,44649,91,629,10,87,105,462,95,375,81,536,11,35,70,501,0,6
274,25060,,28047,"Harrison County, MS",County or equivalent,187105,187105,187842,191040,737,3198,257,1200,656,2741,399,1541,477,1983,179,379,298,1604,3,15
274,25060,,28131,"Stone County, MS",County or equivalent,17786,17786,17894,17822,108,-72,21,53,51,216,30,163,86,-126,1,0,85,-126,1,1
274,37700,,,"Pascagoula, MS",Metropolitan Statistical Area,162246,162246,162338,162790,92,452,123,625,495,2081,372,1456,-28,-163,90,262,-118,-425,-3,-10
274,37700,,28039,"George County, MS",County or equivalent,22578,22578,22680,22889,102,209,23,133,88,367,65,234,79,77,3,13,76,64,0,-1
274,37700,,28059,"Jackson County, MS",County or equivalent,139668,139668,139658,139901,-10,243,100,492,407,1714,307,1222,-107,-240,87,249,-194,-489,-3,-9
276,,,,"Harrisburg-Carlisle-Lebanon, PA",Combined Statistical Area,683043,683048,684807,687222,1759,2415,436,1784,1975,7919,1539,6135,1316,665,253,784,1063,-119,7,-34
276,25420,,,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,549475,549475,551081,552911,1606,1830,375,1548,1575,6298,1200,4750,1217,305,214,630,1003,-325,14,-23
276,25420,,42041,"Cumberland County, PA",County or equivalent,235406,235408,236751,237892,1343,1141,75,308,583,2349,508,2041,1246,847,72,182,1174,665,22,-14
276,25420,,42043,"Dauphin County, PA",County or equivalent,268100,268100,268322,268977,222,655,267,1108,855,3409,588,2301,-40,-446,142,446,-182,-892,-5,-7
276,25420,,42099,"Perry County, PA",County or equivalent,45969,45967,46008,46042,41,34,33,132,137,540,104,408,11,-96,0,2,11,-98,-3,-2
276,30140,,,"Lebanon, PA",Metropolitan Statistical Area,133568,133573,133726,134311,153,585,61,236,400,1621,339,1385,99,360,39,154,60,206,-7,-11
276,30140,,42075,"Lebanon County, PA",County or equivalent,133568,133573,133726,134311,153,585,61,236,400,1621,339,1385,99,360,39,154,60,206,-7,-11
278,,,,"Hartford-West Hartford-Willimantic, CT",Combined Statistical Area,1330809,1330809,1330952,1331406,143,454,727,2704,3373,13474,2646,10770,-545,-2208,836,3254,-1381,-5462,-39,-42
278,25540,,,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,1212381,1212381,1212491,1213255,110,764,661,2493,3078,12329,2417,9836,-515,-1683,784,3066,-1299,-4749,-36,-46
278,25540,,9003,"Hartford County, CT",County or equivalent,894014,894014,894127,894705,113,578,537,2028,2403,9668,1866,7640,-398,-1423,660,2670,-1058,-4093,-26,-27
278,25540,,9007,"Middlesex County, CT",County or equivalent,165676,165676,165630,166043,-46,413,48,174,372,1472,324,1298,-90,251,79,253,-169,-2,-4,-12
278,25540,,9013,"Tolland County, CT",County or equivalent,152691,152691,152734,152507,43,-227,76,291,303,1189,227,898,-27,-511,45,143,-72,-654,-6,-7
278,48740,,,"Willimantic, CT",Micropolitan Statistical Area,118428,118428,118461,118151,33,-310,66,211,295,1145,229,934,-30,-525,52,188,-82,-713,-3,4
278,48740,,9015,"Windham County, CT",County or equivalent,118428,118428,118461,118151,33,-310,66,211,295,1145,229,934,-30,-525,52,188,-82,-713,-3,4
288,,,,"Houston-Baytown-Huntsville, TX",Combined Statistical Area,6051363,6051402,6081321,6191434,29919,110113,15867,64695,24299,99014,8432,34319,13843,45398,5953,24254,7890,21144,209,20
288,13060,,,"Bay City, TX",Micropolitan Statistical Area,36702,36702,36763,36809,61,46,53,152,128,515,75,363,10,-106,28,95,-18,-201,-2,0
288,13060,,48321,"Matagorda County, TX",County or equivalent,36702,36702,36763,36809,61,46,53,152,128,515,75,363,10,-106,28,95,-18,-201,-2,0
288,26420,,,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,5946800,5946839,5976470,6086538,29631,110068,15770,64363,23999,97795,8229,33432,13655,45685,5911,24105,7744,21580,206,20
288,26420,,48015,"Austin County, TX",County or equivalent,28417,28424,28441,28665,17,224,14,99,92,372,78,273,4,125,13,55,-9,70,-1,0
288,26420,,48039,"Brazoria County, TX",County or equivalent,313166,313166,314635,319973,1469,5338,732,2988,1219,4946,487,1958,731,2347,137,416,594,1931,6,3
288,26420,,48071,"Chambers County, TX",County or equivalent,35096,35096,35315,35552,219,237,57,283,119,499,62,216,157,-45,5,23,152,-68,5,-1
288,26420,,48157,"Fort Bend County, TX",County or equivalent,585375,585377,590871,606953,5494,16082,1358,5683,1970,7952,612,2269,4032,10303,526,2071,3506,8232,104,96
288,26420,,48167,"Galveston County, TX",County or equivalent,291309,291309,292704,295747,1395,3043,467,1838,1034,4137,567,2299,909,1208,158,462,751,746,19,-3
288,26420,,48201,"Harris County, TX",County or equivalent,4092459,4092442,4109362,4180894,16920,71532,12084,49156,17515,71460,5431,22304,4820,22523,4629,19558,191,2965,16,-147
288,26420,,48291,"Liberty County, TX",County or equivalent,75643,75643,75907,76206,264,299,117,416,276,1126,159,710,145,-116,40,136,105,-252,2,-1
288,26420,,48339,"Montgomery County, TX",County or equivalent,455746,455761,459305,471734,3544,12429,847,3484,1555,6385,708,2901,2646,8872,357,1199,2289,7673,51,73
288,26420,,48407,"San Jacinto County, TX",County or equivalent,26384,26384,26466,26801,82,335,10,57,70,289,60,232,71,276,4,17,67,259,1,2
288,26420,,48473,"Waller County, TX",County or equivalent,43205,43237,43464,44013,227,549,84,359,149,629,65,270,140,192,42,168,98,24,3,-2
288,26660,,,"Huntsville, TX",Micropolitan Statistical Area,67861,67861,68088,68087,227,-1,44,180,172,704,128,524,178,-181,14,54,164,-235,5,0
288,26660,,48471,"Walker County, TX",County or equivalent,67861,67861,68088,68087,227,-1,44,180,172,704,128,524,178,-181,14,54,164,-235,5,0
290,,,,"Huntsville-Decatur, AL",Combined Statistical Area,571422,571422,573314,579550,1892,6236,580,2270,1705,6983,1125,4713,1296,3939,180,522,1116,3417,16,27
290,19460,,,"Decatur, AL",Metropolitan Statistical Area,153829,153829,153934,154070,105,136,96,319,443,1831,347,1512,15,-175,45,175,-30,-350,-6,-8
290,19460,,1079,"Lawrence County, AL",County or equivalent,34339,34339,34328,34117,-11,-211,-5,-17,80,359,85,376,-6,-195,3,14,-9,-209,0,1
290,19460,,1103,"Morgan County, AL",County or equivalent,119490,119490,119606,119953,116,347,101,336,363,1472,262,1136,21,20,42,161,-21,-141,-6,-9
290,26620,,,"Huntsville, AL",Metropolitan Statistical Area,417593,417593,419380,425480,1787,6100,484,1951,1262,5152,778,3201,1281,4114,135,347,1146,3767,22,35
290,26620,,1083,"Limestone County, AL",County or equivalent,82782,82782,83239,85369,457,2130,88,341,242,1000,154,659,361,1763,18,67,343,1696,8,26
290,26620,,1089,"Madison County, AL",County or equivalent,334811,334811,336141,340111,1330,3970,396,1610,1020,4152,624,2542,920,2351,117,280,803,2071,14,9
292,,,,"Idaho Falls-Blackfoot, ID",Combined Statistical Area,175981,175981,176579,178025,598,1446,556,2044,829,3213,273,1169,45,-599,37,147,8,-746,-3,1
292,13940,,,"Blackfoot, ID",Micropolitan Statistical Area,45607,45607,45742,45952,135,210,119,470,199,785,80,315,16,-261,8,33,8,-294,0,1
292,13940,,16011,"Bingham County, ID",County or equivalent,45607,45607,45742,45952,135,210,119,470,199,785,80,315,16,-261,8,33,8,-294,0,1
292,26820,,,"Idaho Falls, ID",Metropolitan Statistical Area,130374,130374,130837,132073,463,1236,437,1574,630,2428,193,854,29,-338,29,114,0,-452,-3,0
292,26820,,16019,"Bonneville County, ID",County or equivalent,104234,104234,104622,105772,388,1150,335,1187,505,1907,170,720,56,-35,29,100,27,-135,-3,-2
292,26820,,16051,"Jefferson County, ID",County or equivalent,26140,26140,26215,26301,75,86,102,387,125,521,23,134,-27,-303,0,14,-27,-317,0,2
294,,,,"Indianapolis-Anderson-Columbus, IN",Combined Statistical Area,2080782,2080782,2085459,2103574,4677,18115,3450,13586,7470,29714,4020,16128,1189,4498,863,3327,326,1171,38,31
294,11300,,,"Anderson, IN",Metropolitan Statistical Area,131636,131636,131652,131235,16,-417,68,209,400,1591,332,1382,-48,-629,6,26,-54,-655,-4,3
294,11300,,18095,"Madison County, IN",County or equivalent,131636,131636,131652,131235,16,-417,68,209,400,1591,332,1382,-48,-629,6,26,-54,-655,-4,3
294,18020,,,"Columbus, IN",Metropolitan Statistical Area,76794,76794,76897,77870,103,973,90,363,252,1010,162,647,14,610,76,290,-62,320,-1,0
294,18020,,18005,"Bartholomew County, IN",County or equivalent,76794,76794,76897,77870,103,973,90,363,252,1010,162,647,14,610,76,290,-62,320,-1,0
294,18820,,,"Crawfordsville, IN",Micropolitan Statistical Area,38124,38124,38101,38441,-23,340,20,126,122,497,102,371,-43,214,8,46,-51,168,0,0
294,18820,,18107,"Montgomery County, IN",County or equivalent,38124,38124,38101,38441,-23,340,20,126,122,497,102,371,-43,214,8,46,-51,168,0,0
294,26900,,,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1756241,1756241,1760826,1778568,4585,17742,3279,12827,6475,25734,3196,12907,1262,4893,771,2953,491,1940,44,22
294,26900,,18011,"Boone County, IN",County or equivalent,56640,56640,56827,57481,187,654,69,286,182,702,113,416,117,366,4,24,113,342,1,2
294,26900,,18013,"Brown County, IN",County or equivalent,15242,15242,15228,15099,-14,-129,7,-15,32,131,25,146,-18,-113,0,0,-18,-113,-3,-1
294,26900,,18057,"Hamilton County, IN",County or equivalent,274569,274569,276452,282810,1883,6358,669,2552,968,3797,299,1245,1186,3772,166,451,1020,3321,28,34
294,26900,,18059,"Hancock County, IN",County or equivalent,70002,70002,70239,70529,237,290,75,283,207,801,132,518,159,12,6,25,153,-13,3,-5
294,26900,,18063,"Hendricks County, IN",County or equivalent,145448,145448,145866,147979,418,2113,219,871,433,1742,214,871,197,1233,23,102,174,1131,2,9
294,26900,,18081,"Johnson County, IN",County or equivalent,139654,139654,140028,141656,374,1628,149,680,448,1805,299,1125,227,952,44,182,183,770,-2,-4
294,26900,,18097,"Marion County, IN",County or equivalent,903393,903393,904789,911296,1396,6507,2008,7792,3785,15097,1777,7305,-627,-1282,517,2119,-1144,-3401,15,-3
294,26900,,18109,"Morgan County, IN",County or equivalent,68894,68894,69103,69464,209,361,62,226,202,796,140,570,148,141,7,31,141,110,-1,-6
294,26900,,18133,"Putnam County, IN",County or equivalent,37963,37963,37928,37917,-35,-11,6,64,93,371,87,307,-41,-73,2,5,-43,-78,0,-2
294,26900,,18145,"Shelby County, IN",County or equivalent,44436,44436,44366,44337,-70,-29,15,88,125,492,110,404,-86,-115,2,14,-88,-129,1,-2
294,35220,,,"New Castle, IN",Micropolitan Statistical Area,49462,49462,49504,49264,42,-240,-14,-12,137,530,151,542,58,-230,1,5,57,-235,-2,2
294,35220,,18065,"Henry County, IN",County or equivalent,49462,49462,49504,49264,42,-240,-14,-12,137,530,151,542,58,-230,1,5,57,-235,-2,2
294,35860,,,"North Vernon, IN",Micropolitan Statistical Area,28525,28525,28479,28196,-46,-283,7,73,84,352,77,279,-54,-360,1,7,-55,-367,1,4
294,35860,,18079,"Jennings County, IN",County or equivalent,28525,28525,28479,28196,-46,-283,7,73,84,352,77,279,-54,-360,1,7,-55,-367,1,4
296,,,,"Ithaca-Cortland, NY",Combined Statistical Area,150900,150900,150978,151086,78,108,112,456,369,1452,257,996,-35,-354,153,577,-188,-931,1,6
296,18660,,,"Cortland, NY",Micropolitan Statistical Area,49336,49336,49324,49363,-12,39,25,133,140,542,115,409,-36,-93,7,30,-43,-123,-1,-1
296,18660,,36023,"Cortland County, NY",County or equivalent,49336,49336,49324,49363,-12,39,25,133,140,542,115,409,-36,-93,7,30,-43,-123,-1,-1
296,27060,,,"Ithaca, NY",Metropolitan Statistical Area,101564,101564,101654,101723,90,69,87,323,229,910,142,587,1,-261,146,547,-145,-808,2,7
296,27060,,36109,"Tompkins County, NY",County or equivalent,101564,101564,101654,101723,90,69,87,323,229,910,142,587,1,-261,146,547,-145,-808,2,7
297,,,,"Jackson-Humboldt, TN",Combined Statistical Area,165108,165108,165178,165331,70,153,105,450,519,2117,414,1667,-35,-300,21,103,-56,-403,0,3
297,26480,,,"Humboldt, TN",Micropolitan Statistical Area,49683,49683,49701,49935,18,234,-6,-55,144,595,150,650,25,288,3,11,22,277,-1,1
297,26480,,47053,"Gibson County, TN",County or equivalent,49683,49683,49701,49935,18,234,-6,-55,144,595,150,650,25,288,3,11,22,277,-1,1
297,27180,,,"Jackson, TN",Metropolitan Statistical Area,115425,115425,115477,115396,52,-81,111,505,375,1522,264,1017,-60,-588,18,92,-78,-680,1,2
297,27180,,47023,"Chester County, TN",County or equivalent,17131,17131,17157,17141,26,-16,4,31,44,179,40,148,21,-46,0,1,21,-47,1,-1
297,27180,,47113,"Madison County, TN",County or equivalent,98294,98294,98320,98255,26,-65,107,474,331,1343,224,869,-81,-542,18,91,-99,-633,0,3
298,,,,"Jackson-Yazoo City, MS",Combined Statistical Area,567122,567122,568093,573280,971,5187,694,3133,1884,7938,1190,4805,282,2050,112,384,170,1666,-5,4
298,27140,,,"Jackson, MS",Metropolitan Statistical Area,539057,539057,540072,545394,1015,5322,648,2983,1793,7534,1145,4551,373,2336,110,380,263,1956,-6,3
298,27140,,28029,"Copiah County, MS",County or equivalent,29449,29449,29413,29247,-36,-166,18,93,87,391,69,298,-54,-261,8,27,-62,-288,0,2
298,27140,,28049,"Hinds County, MS",County or equivalent,245285,245285,245557,248184,272,2627,345,1583,849,3557,504,1974,-67,1044,48,158,-115,886,-6,0
298,27140,,28089,"Madison County, MS",County or equivalent,95203,95203,95553,96941,350,1388,27,276,294,1289,267,1013,325,1115,28,114,297,1001,-2,-3
298,27140,,28121,"Rankin County, MS",County or equivalent,141617,141617,142049,143702,432,1653,233,931,479,1914,246,983,196,718,20,63,176,655,3,4
298,27140,,28127,"Simpson County, MS",County or equivalent,27503,27503,27500,27320,-3,-180,25,100,84,383,59,283,-27,-280,6,18,-33,-298,-1,0
298,49540,,,"Yazoo City, MS",Micropolitan Statistical Area,28065,28065,28021,27886,-44,-135,46,150,91,404,45,254,-91,-286,2,4,-93,-290,1,1
298,49540,,28163,"Yazoo County, MS",County or equivalent,28065,28065,28021,27886,-44,-135,46,150,91,404,45,254,-91,-286,2,4,-93,-290,1,1
304,,,,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",Combined Statistical Area,508260,508260,508593,509611,333,1018,-144,-536,1276,5102,1420,5638,498,1575,65,252,433,1323,-21,-21
304,27740,,,"Johnson City, TN",Metropolitan Statistical Area,198716,198716,198974,199818,258,844,-21,-53,521,2056,542,2109,282,905,37,148,245,757,-3,-8
304,27740,,47019,"Carter County, TN",County or equivalent,57424,57424,57342,57185,-82,-157,-41,-116,140,559,181,675,-38,-36,5,24,-43,-60,-3,-5
304,27740,,47171,"Unicoi County, TN",County or equivalent,18313,18313,18274,18280,-39,6,-30,-108,38,157,68,265,-8,115,6,28,-14,87,-1,-1
304,27740,,47179,"Washington County, TN",County or equivalent,122979,122979,123358,124353,379,995,50,171,343,1340,293,1169,328,826,26,96,302,730,1,-2
304,28700,,,"Kingsport-Bristol-Bristol, TN-VA",Metropolitan Statistical Area,309544,309544,309619,309793,75,174,-123,-483,755,3046,878,3529,216,670,28,104,188,566,-18,-13
304,28700,,47073,"Hawkins County, TN",County or equivalent,56833,56833,56867,56671,34,-196,-15,-81,140,569,155,650,52,-114,6,27,46,-141,-3,-1
304,28700,,47163,"Sullivan County, TN",County or equivalent,156823,156823,156855,157419,32,564,-50,-173,388,1558,438,1731,92,742,14,39,78,703,-10,-5
304,28700,,51169,"Scott County, VA",County or equivalent,23177,23177,23171,23126,-6,-45,-22,-93,55,212,77,305,19,50,3,15,16,35,-3,-2
304,28700,,51191,"Washington County, VA",County or equivalent,54876,54876,54901,54827,25,-74,-26,-28,121,555,147,583,52,-42,5,22,47,-64,-1,-4
304,28700,,51520,"Bristol city, VA",County or equivalent,17835,17835,17825,17750,-10,-75,-10,-108,51,152,61,260,1,34,0,1,1,33,-1,-1
308,,,,"Jonesboro-Paragould, AR",Combined Statistical Area,163116,163116,163427,165549,311,2122,115,613,517,2225,402,1612,197,1495,29,93,168,1402,-1,14
308,27860,,,"Jonesboro, AR",Metropolitan Statistical Area,121026,121026,121256,122829,230,1573,105,534,394,1690,289,1156,126,1030,25,77,101,953,-1,9
308,27860,,5031,"Craighead County, AR",County or equivalent,96443,96443,96705,98315,262,1610,121,554,325,1380,204,826,140,1046,24,67,116,979,1,10
